latitude,longitude
50.43599499099099,30.56243237837838
50.43606564264264,30.56236872972973
50.43618364564565,30.562273513513514
50.436325945945946,30.562175945945945
50.43650144744745,30.562049603603604
50.43668245345345,30.5619063003003
50.43701913513513,30.561545747747747
50.43776921021021,30.56064708108108
50.43833643843844,30.56000254054054
50.43916766666667,30.559
50.439769357357356,30.558192795795797
50.44022994594595,30.557489402402403
50.440757594594594,30.556689162162165
50.44104812612613,30.55625377177177
50.44140340240241,30.55571537837838
50.44187381081081,30.55500118918919
50.442220774774775,30.55447333933934
50.442351765765764,30.554271225225225
50.44248848648649,30.55405637837838
50.44260589189189,30.553872114114114
50.44268781981982,30.55371974174174
50.44275991891892,30.553555702702702
50.44285064564564,30.55331177177177
50.44298058858858,30.552930654654652
50.44309696396396,30.552587225225228
50.44318033033033,30.552328381381383
50.443272186186185,30.552038912912913
50.44335386486486,30.551772108108107
50.44340539339339,30.551582813813813
50.443458291291286,30.551373663663664
50.44353767567568,30.551085054054052
50.44360422222222,30.550812135135136
50.443688276276276,30.550353576576576
50.44378131531532,30.54979918918919
50.443819804804804,30.549623165165166
50.44387433033033,30.549431105105104
50.443965954954955,30.549200027027027
50.44404863663664,30.549019087087085
50.44412527027027,30.548886435435435
50.444221864864865,30.548752972972974
50.44433091591591,30.548612183183184
50.44466179279279,30.548278624624626
50.444864630630626,30.548065396396396
50.44502719219219,30.547851774774777
50.44526114414415,30.547516135135137
50.44550040540541,30.54716456756757
50.44582211111111,30.546716555555555
50.44602458558559,30.546324417417416
50.44616624324324,30.54595981081081
50.44628706006006,30.545617423423423
50.446396414414416,30.545308036036037
50.44662835135135,30.54466837837838
50.446771099099095,30.544277129129128
50.44698237237237,30.543695315315315
50.44718508108108,30.543162333333335
50.44726211111111,30.5430374984985
50.447382555555556,30.54288206006006
50.44747089189189,30.542796675675675
50.44756911711712,30.54271284084084
50.44777630330331,30.542534993993993
50.44804899099099,30.54229118918919
50.44807747447447,30.542235036036036
50.44812832432432,30.54213894294294
50.44836827927928,30.54154098198198
50.44854312912913,30.54109186186186
50.448621996997,30.54088470870871
50.448740081081084,30.54059335135135
50.44875635735736,30.540553474474475
50.44876309009009,30.540536093093095
50.44877936936937,30.540497801801802
50.44883421021021,30.540371516516515
50.44893914414414,30.54013545045045
50.44903924324324,30.539940135135137
50.449080783783785,30.539879204204205
50.44915071471471,30.539804156156155
50.449252,30.539720162162162
50.44942164564565,30.53961072072072
50.44974915915916,30.53941117117117
50.44990622522523,30.539298864864865
50.45001576876877,30.539197963963964
50.450228135135134,30.538912378378377
50.45057572972973,30.538384873873873
50.450970402402405,30.537732570570572
50.45099644444444,30.537684555555554
50.45126281081081,30.537195945945946
50.45180374174174,30.53620327927928
50.45226116516516,30.535363918918918
50.45238179279279,30.535124117117117
50.45243143543543,30.534927174174175
50.45243168468468,30.53471633933934
50.45239645045045,30.534508261261262
50.452354426426425,30.534353873873876
50.452266381381385,30.534098768768768
50.45202486486487,30.53338554054054
50.45159924024024,30.532046816816816
50.45109243843844,30.53047176276276
50.450858225225225,30.5297433963964
50.450814948948945,30.529609564564566
50.45076675075075,30.52934076876877
50.45102717117117,30.529076279279277
50.45167623123123,30.528467297297297
50.45213769069069,30.52801647147147
50.452341540540544,30.527804594594595
50.452364798798804,30.527769741741743
50.45238351651652,30.52772905105105
50.452396684684686,30.527682810810813
50.4524090990991,30.52762975075075
50.452418363363364,30.527547924924924
50.45242182882883,30.52744061261261
50.45241718318319,30.52733160960961
50.45240334834835,30.527223372372372
50.452111135135134,30.526807702702705
50.45185941741742,30.526462810810813
50.451697111111116,30.526241036036037
50.45156038738739,30.526055324324325
50.45132682282282,30.525737936936938
50.45111783483484,30.525454063063066
50.45078433333333,30.525001261261263
50.45051390990991,30.524634057057057
50.45031825225225,30.524364897897897
50.449891,30.52377
